,real_time,tcn,hybrid,bond_graph,y_cnnlstm,x
1714,7.115384615,7.1760163,7.185116137,7.37165675,7.081056,0.43719264
1715,7.135897436,7.1321034,7.143456432,7.373966605,7.0832086,0.43733088
1716,7.084615385,7.148497,7.163143365,7.376279337,7.085359,0.43746912
1717,7.15982906,7.101083,7.117247661,7.378594975,7.087507,0.43760736
1718,7.088034188,7.169308,7.177033989,7.380913551,7.0896525,0.4377456
1719,7.057264957,7.1057763,7.118097433,7.383235095,7.0917964,0.43788384
1720,7.156410256,7.072071,7.082350935,7.385559639,7.0939374,0.43802208
1721,7.098290598,7.1642814,7.171177877,7.387887214,7.0960755,0.43816032
1722,7.156410256,7.1151915,7.123821284,7.390217852,7.0982113,0.43829856
1723,7.060683761,7.1667504,7.173499585,7.392551585,7.100345,0.4384368
1724,7.101709402,7.0794153,7.088807315,7.394888444,7.1024766,0.43857504
1725,7.146153846,7.112139,7.120957182,7.397228461,7.1046057,0.43871328
1726,7.108547009,7.157019,7.164924635,7.399571668,7.1067314,0.43885152
1727,7.197435897,7.124079,7.132666831,7.401918098,7.108856,0.43898976
1728,7.190598291,7.2067037,7.212729296,7.404267783,7.1109776,0.439128
1729,7.231623932,7.205406,7.211518649,7.406620756,7.113097,0.43926624
1730,7.14957265,7.2444053,7.249387856,7.408977048,7.1152134,0.43940448
1731,7.18034188,7.1684523,7.175669451,7.411336694,7.117328,0.43954272
1732,7.207692308,7.1924763,7.199054471,7.413699726,7.11944,0.43968096
1733,7.111965812,7.220533,7.226327863,7.416066177,7.12155,0.4398192
1734,7.204273504,7.13097,7.139497065,7.418436081,7.123657,0.43995744
1735,7.122222222,7.2132974,7.219692452,7.420809472,7.125762,0.44009568
1736,7.067521368,7.1405277,7.150746432,7.423186382,7.1278644,0.44023392
1737,7.094871795,7.083387,7.098275878,7.425566845,7.1299644,0.44037216
1738,7.166666667,7.1057744,7.119012421,7.427950897,7.1320624,0.4405104
1739,7.258974359,7.175722,7.185466266,7.43033857,7.1341577,0.44064864
1740,7.074358974,7.2693777,7.277060191,7.4327299,7.1362505,0.44078688
1741,7.077777778,7.099108,7.111845156,7.43512492,7.138341,0.44092512
1742,7.190598291,7.089972,7.100516648,7.437523665,7.140429,0.44106336
1743,7.14957265,7.1978717,7.205432609,7.43992617,7.142515,0.4412016
1744,7.224786325,7.165333,7.174355061,7.442332471,7.1445985,0.44133984
1745,7.224786325,7.2349434,7.243371494,7.444742602,7.1466794,0.44147808
1746,7.269230769,7.239113,7.248670311,7.447156599,7.148758,0.44161632
1747,7.258974359,7.282163,7.289772775,7.449574496,7.150834,0.44175456
1748,7.200854701,7.2745066,7.285013848,7.451996331,7.1529083,0.4418928
1749,7.211111111,7.2183337,7.228106467,7.454422138,7.1549797,0.44203104
1750,7.235042735,7.2243686,7.232869295,7.456851954,7.157049,0.44216928
1751,7.197435897,7.2479496,7.259839829,7.459285815,7.159116,0.44230752
1752,7.214529915,7.213432,7.228575491,7.461723758,7.1611805,0.44244576
1753,7.14957265,7.227303,7.24027467,7.464165818,7.163243,0.442584
1754,7.262393162,7.166553,7.186158553,7.466612033,7.1653028,0.44272224
1755,7.135897436,7.2713037,7.277830866,7.46906244,7.1673603,0.44286048
1756,7.320512821,7.156404,7.170898136,7.471517076,7.169416,0.44299872
1757,7.125641026,7.329001,7.337160327,7.473975978,7.1714687,0.44313696
1758,7.334188034,7.150391,7.167813322,7.476439183,7.1735196,0.4432752
1759,7.18034188,7.3424845,7.350881773,7.47890673,7.175567,0.44341344
1760,7.241880342,7.20313,7.211414285,7.481378656,7.1776133,0.44355168
1761,7.207692308,7.252651,7.267294959,7.483854999,7.179657,0.44368992
1762,7.238461538,7.223258,7.237859372,7.486335797,7.181699,0.44382816
1763,7.282905983,7.2505975,7.257537523,7.48882109,7.183738,0.4439664
1764,7.245299145,7.295559,7.301613384,7.491310914,7.1857753,0.44410464
1765,7.207692308,7.2616143,7.270769765,7.493805311,7.1878095,0.44424288
1766,7.303418803,7.2233195,7.232269641,7.496304317,7.1898413,0.44438112
1767,7.306837607,7.313994,7.319826068,7.498807973,7.191871,0.44451936
1768,7.262393162,7.322024,7.327363678,7.501316317,7.193899,0.4446576
1769,7.228205128,7.2792954,7.285836666,7.50382939,7.1959248,0.44479584
1770,7.279487179,7.243813,7.251461294,7.506347231,7.1979475,0.44493408
1771,7.190598291,7.2914333,7.297767783,7.50886988,7.199969,0.44507232
1772,7.258974359,7.2091017,7.217908272,7.511397377,7.2019877,0.44521056
1773,7.245299145,7.2694373,7.27657775,7.513929763,7.204004,0.4453488
1774,7.330769231,7.259738,7.2672171,7.516467077,7.206018,0.44548704
1775,7.341025641,7.342405,7.347549746,7.519009361,7.20803,0.44562528
1776,7.241880342,7.3565016,7.361310021,7.521556656,7.21004,0.44576352
1777,7.248717949,7.261701,7.269345665,7.524109002,7.2120476,0.44590176
1778,7.344444444,7.2617717,7.269488684,7.526666441,7.2140894,0.44604
1779,7.31025641,7.3560424,7.361087717,7.529229014,7.2161345,0.44617824
1780,7.258974359,7.327054,7.333018659,7.531796763,7.2182055,0.44631648
1781,7.282905983,7.2757764,7.283309818,7.53436973,7.2202845,0.44645472
1782,7.217948718,7.2957926,7.302818,7.536947956,7.222378,0.44659296
1783,7.320512821,7.2349033,7.243777866,7.539531484,7.2244797,0.4467312
1784,7.296581197,7.3306293,7.336790577,7.542120357,7.22659,0.44686944
1785,7.399145299,7.3122344,7.319007094,7.544714616,7.2287073,0.44700768
1786,7.221367521,7.4137087,7.417600931,7.547314305,7.2308326,0.44714592
1787,7.276068376,7.2452593,7.254134749,7.549919466,7.2329645,0.44728416
1788,7.405982906,7.2870617,7.294795408,7.552530142,7.235101,0.4474224
1789,7.334188034,7.419714,7.423659437,7.555146378,7.2372446,0.44756064
1790,7.392307692,7.353303,7.359259507,7.557768215,7.239392,0.44769888
1791,7.412820513,7.4077015,7.412149832,7.560395699,7.241543,0.44783712
1792,7.245299145,7.4310293,7.434874776,7.563028872,7.2436976,0.44797536
1793,7.255555556,7.2687893,7.277438057,7.565667779,7.2458553,0.4481136
1794,7.347863248,7.267962,7.276711891,7.568312463,7.248016,0.44825184
1795,7.358119658,7.3589125,7.365089995,7.57096297,7.250178,0.44839008
1796,7.31025641,7.373271,7.379107605,7.573619343,7.252342,0.44852832
1797,7.330769231,7.3271275,7.334385901,7.576281627,7.254508,0.44866656
1798,7.279487179,7.3445516,7.351380134,7.578949867,7.2566743,0.4488048
1799,7.327350427,7.295943,7.304265349,7.581624108,7.258842,0.44894304
1800,7.31025641,7.3396797,7.346806207,7.584304395,7.26101,0.44908128
1801,7.293162393,7.325246,7.332871099,7.586990773,7.263179,0.44921952
1802,7.392307692,7.307684,7.315899245,7.589683288,7.265347,0.44935776
1803,7.341025641,7.404878,7.410340565,7.592381985,7.2675147,0.449496
1804,7.317094017,7.3585687,7.365458998,7.595086909,7.2696824,0.44963424
1805,7.323931624,7.33246,7.340189849,7.597798108,7.271849,0.44977248
1806,7.371794872,7.337827,7.345479934,7.600515625,7.2740154,0.44991072
1807,7.323931624,7.3851957,7.391547858,7.603239509,7.2761807,0.45004896
1808,7.470940171,7.3406825,7.348410946,7.605969804,7.2783446,0.4501872
1809,7.382051282,7.484735,7.488346593,7.608706557,7.280508,0.45032544
1810,7.426495726,7.4024677,7.408555865,7.611449815,7.2826834,0.45046368
1811,7.498290598,7.4429927,7.447980346,7.614199624,7.284865,0.45060192
1812,7.382051282,7.5135093,7.51652292,7.616956031,7.287061,0.45074016
1813,7.323931624,7.4041147,7.410395783,7.619719082,7.2892647,0.4508784
1814,7.433333333,7.3410316,7.34923106,7.622488825,7.2914815,0.45101664
1815,7.453846154,7.4473925,7.452574316,7.625265305,7.293706,0.45115488
1816,7.385470085,7.4727216,7.477246616,7.628048571,7.2959423,0.45129312
1817,7.447008547,7.4045115,7.411104893,7.630838669,7.298186,0.45143136
1818,7.416239316,7.4637265,7.468676371,7.633635647,7.3004365,0.4515696
1819,7.457264957,7.4344378,7.440322537,7.636439551,7.3026934,0.45170784
1820,7.481196581,7.4752684,7.480045545,7.639250428,7.304955,0.45184608
1821,7.385470085,7.499853,7.503996196,7.642068327,7.3072224,0.45198432
1822,7.416239316,7.4058633,7.412826789,7.644893294,7.3094935,0.45212256
1823,7.477777778,7.43141,7.437711614,7.647725377,7.3117685,0.4522608
1824,7.55982906,7.495639,7.500152198,7.650564623,7.314048,0.45239904
1825,7.409401709,7.5733995,7.575730467,7.653411079,7.3163295,0.45253728
1826,7.563247863,7.4341044,7.440576493,7.656264793,7.318613,0.45267552
1827,7.515384615,7.57479,7.5772469,7.659125812,7.320899,0.45281376
1828,7.464102564,7.5352345,7.538927259,7.661994183,7.3231874,0.452952
1829,7.518803419,7.485357,7.490586446,7.664869954,7.3254895,0.45309024
1830,7.467521368,7.5351615,7.539024201,7.667753172,7.327795,0.45322848
1831,7.45042735,7.4888134,7.494110548,7.670643883,7.330103,0.45336672
1832,7.576923077,7.4689555,7.474915604,7.673542136,7.3324146,0.45350496
1833,7.484615385,7.5893893,7.591925546,7.676447978,7.3347273,0.4536432
1834,7.552991453,7.5090113,7.513973968,7.679361454,7.3370423,0.45378144
1835,7.488034188,7.568008,7.571337034,7.682282612,7.339375,0.45391968
1836,7.522222222,7.510947,7.516023954,7.6852115,7.3417645,0.45405792
1837,7.676068376,7.5396633,7.543989026,7.688148162,7.344178,0.45419616
1838,7.529059829,7.6836886,7.683904337,7.691092646,7.3466477,0.4543344
1839,7.658974359,7.553532,7.557625592,7.694044998,7.3491488,0.45447264
1840,7.645299145,7.667586,7.668442906,7.697005264,7.3517,0.45461088
1841,7.57008547,7.6560574,7.657336737,7.69997349,7.354283,0.45474912
1842,7.539316239,7.588649,7.59197865,7.702949721,7.3569107,0.45488736
1843,7.546153846,7.558397,7.56269492,7.705934004,7.359573,0.4550256
1844,7.693162393,7.563758,7.567986994,7.708926383,7.362279,0.45516384
1845,7.7,7.7006736,7.701001416,7.711926903,7.365019,0.45530208
1846,7.624786325,7.7079234,7.708127694,7.714935608,7.3678036,0.45544032
1847,7.583760684,7.6398807,7.642155074,7.717952544,7.370622,0.45557856
1848,7.686324786,7.6009326,7.604429794,7.720977754,7.373479,0.4557168
1849,7.624786325,7.6945353,7.695393961,7.724011282,7.376368,0.45585504
1850,7.7,7.639888,7.642427141,7.727053171,7.3792925,0.45599328
1851,7.730769231,7.707914,7.70856031,7.730103464,7.382248,0.45613152
1852,7.754700855,7.7377076,7.737575196,7.733162203,7.3852334,0.45626976
1853,7.679487179,7.7607393,7.760025296,7.736229431,7.388251,0.456408
1854,7.696581197,7.690958,7.692366489,7.739305189,7.391295,0.45654624
1855,7.713675214,7.7052913,7.70637203,7.742389518,7.394362,0.45668448
1856,7.730769231,7.7217345,7.722426357,7.74548246,7.397479,0.45682272
1857,7.816239316,7.738178,7.738480936,7.748584053,7.4006305,0.45696096
1858,7.805982906,7.820435,7.818432469,7.751694338,7.40381,0.4570992
1859,7.730769231,7.810836,7.809203772,7.754813353,7.407028,0.45723744
1860,7.751282051,7.7397637,7.740293287,7.757941137,7.4102917,0.45737568
1861,7.860683761,7.7581077,7.758194187,7.761077727,7.413594,0.45751392
1862,7.857264957,7.864533,7.861610689,7.764223161,7.416941,0.45765216
1863,7.870940171,7.861689,7.858941573,7.767377474,7.4203296,0.4577904
1864,7.884615385,7.8751554,7.872107777,7.770540702,7.423763,0.45792864
1865,7.973504274,7.888755,7.885403403,7.77371288,7.4272304,0.45806688
1866,7.888034188,7.976592,7.970774393,7.776894042,7.430795,0.45820512
1867,7.925641026,7.8929806,7.889691641,7.780084221,7.434416,0.45834336
1868,7.864102564,7.929365,7.925109456,7.783283449,7.438082,0.4584816
1869,7.860683761,7.8690796,7.866673613,7.786491758,7.4418006,0.45861984
1870,7.952991453,7.86523,7.863029983,7.789709177,7.4455876,0.45875808
1871,7.884615385,7.956252,7.95149431,7.792935737,7.4494267,0.45889632
1872,7.901709402,7.8895497,7.886829405,7.796171466,7.4533334,0.45903456
1873,7.990598291,7.905867,7.902765941,7.799416391,7.457294,0.4591728
1874,7.894871795,7.9936767,7.988112207,7.802670538,7.4613194,0.45931104
1875,7.929059829,7.900047,7.897305097,7.805933932,7.465401,0.45944928
1876,7.905128205,7.9329534,7.929348325,7.809206598,7.46961,0.45958752
1877,8.055555556,7.909664,7.906833202,7.812488557,7.4739065,0.45972576
1878,8.065811966,8.0564165,8.049406202,7.815779833,7.4782715,0.459864
1879,8.065811966,8.068979,8.061699126,7.819080443,7.482707,0.46000224
1880,7.983760684,8.069206,8.062015915,7.822390409,7.4872174,0.46014048
1881,7.983760684,7.9889994,7.984242358,7.825709746,7.4917955,0.46027872
1882,8.1,7.9880524,7.983419921,7.82903847,7.4964414,0.46041696
1883,8.041880342,8.100543,8.092730707,7.832376597,7.501153,0.4605552
1884,8.065811966,8.047036,8.040880157,7.835724139,7.5059295,0.46069344
1885,8.048717949,8.068802,8.062109576,7.839081107,7.5107703,0.46083168
1886,8.082905983,8.052961,8.046828589,7.842447512,7.515676,0.46096992
1887,8.141025641,8.085325,8.078347991,7.84582336,7.5206404,0.46110816
1888,8.065811966,8.141527,8.133011253,7.849208659,7.525662,0.4612464
1889,8.182051282,8.070909,8.064548807,7.852603413,7.5307384,0.46138464
1890,8.22991453,8.1815815,8.172096768,7.856007624,7.535867,0.46152288
1891,8.1,8.228787,8.218026923,7.859421294,7.541046,0.46166112
1892,8.093162393,8.105312,8.098248689,7.862844421,7.546274,0.46179936
1893,8.137606838,8.096292,8.08959068,7.866277001,7.5515494,0.4619376
1894,8.168376068,8.13856,8.13072832,7.869719031,7.5568686,0.46207584
1895,8.25042735,8.168726,8.160115745,7.873170502,7.5622296,0.46221408
1896,8.127350427,8.248898,8.238052568,7.876631405,7.567631,0.46235232
1897,8.260683761,8.131822,8.124488443,7.880101728,7.5730686,0.46249056
1898,8.260683761,8.258783,8.247852832,7.883581457,7.5785418,0.4626288
1899,8.243589744,8.259173,8.248333167,7.887070577,7.584053,0.46276704
1900,8.277777778,8.242692,8.232433829,7.890569067,7.589628,0.46290528
1901,8.257264957,8.2756195,8.264504278,7.894076908,7.595247,0.46304352
1902,8.223076923,8.256088,8.245644482,7.897594075,7.600901,0.46318176
1903,8.253846154,8.223079,8.213699332,7.901120543,7.6065965,0.46332
1904,8.34957265,8.252384,8.242254058,7.904656282,7.6123524,0.46345824
1905,8.267521368,8.345775,8.333027114,7.908201262,7.618146,0.46359648
1906,8.233333333,8.266788,8.256444614,7.911755448,7.6239786,0.46373472
1907,8.25042735,8.2331295,8.223870932,7.915318802,7.629848,0.46387296
1908,8.363247863,8.249171,8.239549429,7.918891286,7.6357517,0.4640112
1909,8.24017094,8.359313,8.346586835,7.922472857,7.641685,0.46414944
1910,8.253846154,8.241166,8.231986437,7.926063468,7.647647,0.46428768
1911,8.376923077,8.252581,8.243173298,7.929663072,7.6536403,0.46442592
1912,8.257264957,8.372614,8.359814838,7.933271617,7.659659,0.46456416
1913,8.376923077,8.257693,8.248347512,7.936889048,7.6656995,0.4647024
1914,8.400854701,8.372679,8.360088824,7.940515307,7.6717606,0.46484064
1915,8.301709402,8.395896,8.382735551,7.944150332,7.677839,0.46497888
1916,8.356410256,8.300463,8.290188659,7.947794061,7.6839323,0.46511712
1917,8.431623932,8.352427,8.34074504,7.951446424,7.690041,0.46525536
1918,8.311965812,8.426029,8.41231015,7.955107351,7.696178,0.4653936
1919,8.281196581,8.310721,8.300468427,7.958776768,7.702333,0.46553184
1920,8.34957265,8.279857,8.270610016,7.962454595,7.708509,0.46567008
1921,8.301709402,8.345839,8.334777062,7.966140753,7.714696,0.46580832
1922,8.421367521,8.300054,8.290433561,7.969835157,7.7208915,0.46594656
1923,8.383760684,8.415975,8.403085395,7.973537717,7.7270947,0.4660848
1924,8.383760684,8.379025,8.367320752,7.977248341,7.7333016,0.46622304
1925,8.394017094,8.37915,8.367550375,7.980966935,7.7395115,0.46636128
1926,8.411111111,8.389196,8.377412277,7.984693397,7.745722,0.46649952
1927,8.397435897,8.405993,8.393828792,7.988427627,7.75193,0.46663776
1928,8.513675214,8.392493,8.380830881,7.992169516,7.7581344,0.466776
1929,8.404273504,8.502037,8.487292644,7.995918954,7.764334,0.46691424
1930,8.472649573,8.399572,8.38792245,7.999675826,7.770526,0.46705248
1931,8.462393162,8.466,8.45252416,8.003440015,7.776707,0.46719072
1932,8.373504274,8.456346,8.443261229,8.007211398,7.7828755,0.46732896
1933,8.445299145,8.370032,8.359572563,8.01098985,7.7890315,0.4674672
1934,8.438461538,8.439674,8.427296071,8.014775241,7.7951713,0.46760544
1935,8.472649573,8.43255,8.420490137,8.018567438,7.8012943,0.46774368
1936,8.458974359,8.466206,8.45327552,8.022366302,7.807397,0.46788192
1937,8.472649573,8.45278,8.440351678,8.026171694,7.8134794,0.46802016
1938,8.404273504,8.466342,8.453629828,8.029983468,7.819555,0.4681584
1939,8.486324786,8.399248,8.388601807,8.033801474,7.8256125,0.46829664
1940,8.51025641,8.479367,8.466498287,8.037625562,7.831689,0.46843488
1941,8.493162393,8.501236,8.487841483,8.041455573,7.83776,0.46857312
1942,8.486324786,8.486549,8.473694498,8.045291348,7.843851,0.46871136
1943,8.506837607,8.479829,8.467281649,8.049132722,7.84994,0.4688496
1944,8.517094017,8.49867,8.485685629,8.052979529,7.856044,0.46898784
1945,8.571794872,8.507943,8.494801218,8.056831596,7.8621473,0.46912608
1946,8.452136752,8.556222,8.54178592,8.060688749,7.8682456,0.46926432
1947,8.479487179,8.446013,8.434900551,8.064550808,7.8743305,0.46940256
1948,8.592307692,8.472966,8.461180747,8.068417592,7.880395,0.4695408
1949,8.482905983,8.574192,8.559570434,8.072288915,7.8864455,0.46967904
1950,8.564957265,8.476011,8.464362807,8.076164587,7.8924813,0.46981728
1951,8.513675214,8.550745,8.537032401,8.080044416,7.8984985,0.46995552
1952,8.568376068,8.506096,8.493797154,8.083928206,7.904497,0.47009376
1953,8.5,8.554185,8.540598489,8.087815758,7.91048,0.470232
1954,8.534188034,8.492946,8.481256646,8.09170687,7.916464,0.47037024
1955,8.448717949,8.524332,8.511842118,8.095601335,7.9224334,0.47050848
1956,8.537606838,8.442362,8.432373433,8.099498946,7.928399,0.47064672
1957,8.62991453,8.527301,8.514951597,8.103399491,7.934349,0.47078496
1958,8.585470085,8.608728,8.594120706,8.107302756,7.940291,0.4709232
1959,8.657264957,8.570517,8.557135868,8.111208524,7.9462423,0.47106144
1960,8.513675214,8.633136,8.618044683,8.115116575,7.952275,0.47119968
1961,8.513675214,8.505931,8.494659475,8.119026688,7.958326,0.47133792
1962,8.62991453,8.506426,8.495253977,8.122938637,7.9644375,0.47147616
1963,8.65042735,8.60909,8.59504114,8.126852196,7.9705753,0.4716144
1964,8.523931624,8.628404,8.613906346,8.130767137,7.9767632,0.47175264
1965,8.62991453,8.515991,8.504882816,8.134683227,7.983038,0.47189088
1966,8.681196581,8.609853,8.596124101,8.138600234,7.9893627,0.47202912
1967,8.558119658,8.655483,8.640539366,8.142517923,7.99572,0.47216736
1968,8.660683761,8.547247,8.535570374,8.146436059,8.002114,0.4723056
1969,8.64017094,8.637034,8.622856288,8.150354402,8.008544,0.47244384
1970,8.660683761,8.620153,8.606581228,8.154272714,8.015008,0.47258208
1971,8.718803419,8.638434,8.62444378,8.158190754,8.021502,0.47272032
1972,8.647008547,8.688512,8.673176471,8.16210828,8.028021,0.47285856
1973,8.599145299,8.626572,8.613154853,8.16602505,8.034551,0.4729968
1974,8.677777778,8.584676,8.572593589,8.16994082,8.041097,0.47313504
1975,8.691452991,8.653395,8.639424594,8.173855347,8.047659,0.47327328
1976,8.612820513,8.666267,8.652036267,8.177768385,8.054233,0.47341152
1977,8.609401709,8.597157,8.585052712,8.181679691,8.060813,0.47354976
1978,8.616239316,8.594162,8.5822593,8.185589017,8.067398,0.473688
1979,8.684615385,8.600337,8.58836826,8.18949612,8.073984,0.47382624
1980,8.612820513,8.660414,8.646808556,8.193400755,8.080569,0.47396448
1981,8.691452991,8.597718,8.586053187,8.197302676,8.087149,0.47410272
1982,8.612820513,8.666463,8.652908718,8.201201639,8.093724,0.47424096
1983,8.65042735,8.598012,8.586565431,8.2050974,8.100289,0.4743792
1984,8.616239316,8.631209,8.618909115,8.208989717,8.106841,0.47451744
1985,8.575213675,8.601244,8.585241508,8.212878346,8.113378,0.47465568
1986,8.61965812,8.5651655,8.543983776,8.216763047,8.119897,0.47479392
1987,8.643589744,8.604396,8.59285703,8.22064358,8.126393,0.47493216
1988,8.595726496,8.625709,8.60608538,8.224519706,8.132868,0.4750704
1989,8.681196581,8.583734,8.566729834,8.228391188,8.139317,0.47520864
1990,8.746153846,8.658876,8.644282748,8.23225779,8.145737,0.47534688
1991,8.643589744,8.715228,8.68531234,8.236119278,8.152128,0.47548512
1992,8.763247863,8.62634,8.603768738,8.239975421,8.158513,0.47562336
1993,8.800854701,8.729173,8.699794455,8.243825988,8.164877,0.4757616
1994,8.739316239,8.76322,8.731527218,8.247670752,8.171213,0.47589984
1995,8.725641026,8.710984,8.680605569,8.251509487,8.177519,0.47603808
1996,8.609401709,8.699168,8.673007414,8.255341971,8.183792,0.47617632
1997,8.711965812,8.596705,8.576874785,8.259167982,8.19003,0.47631456
1998,8.674358974,8.686482,8.669782087,8.262987302,8.196232,0.4764528
1999,8.684615385,8.654317,8.637740977,8.266799718,8.202395,0.47659104
2000,8.746153846,8.663562,8.645312663,8.270605016,8.208518,0.47672928
2001,8.804273504,8.717074,8.696426796,8.274402987,8.214574,0.47686752
2002,8.763247863,8.767085,8.746393443,8.278193426,8.220569,0.47700576
2003,8.732478632,8.733189,8.7185374,8.281976129,8.2265,0.477144
2004,8.752991453,8.706231,8.692336718,8.285750897,8.2323675,0.47728224
2005,8.722222222,8.724304,8.707218634,8.289517533,8.238169,0.47742048
2006,8.643589744,8.697438,8.68281543,8.293275844,8.243903,0.47755872
2007,8.670940171,8.628472,8.617558708,8.297025642,8.249572,0.47769696
2008,8.732478632,8.6525545,8.641553959,8.300766741,8.255176,0.4778352
2009,8.626495726,8.706791,8.694291908,8.304498958,8.260713,0.47797344
2010,8.653846154,8.613663,8.603614075,8.308222116,8.266183,0.47811168
2011,8.705128205,8.637845,8.628187534,8.31193604,8.271585,0.47824992
2012,8.647008547,8.683351,8.672267413,8.315640559,8.276922,0.47838816
2013,8.766666667,8.632265,8.622990704,8.319335507,8.282192,0.4785264
2014,8.790598291,8.7358885,8.722604179,8.32302072,8.287393,0.47866464
2015,8.800854701,8.758313,8.745013333,8.326696041,8.292528,0.47880288
2016,8.670940171,8.767524,8.75437701,8.330361314,8.297596,0.47894112
2017,8.78034188,8.653968,8.644325777,8.334016388,8.302595,0.47907936
2018,8.715384615,8.748516,8.7363291,8.337661118,8.3075285,0.4792176
2019,8.790598291,8.693218,8.682593078,8.341295359,8.312403,0.47935584
2020,8.828205128,8.75828,8.743583799,8.344918975,8.317213,0.47949408
2021,8.691452991,8.791342,8.7717579,8.348531831,8.321959,0.47963232
2022,8.722222222,8.672694,8.661892826,8.352133795,8.326639,0.47977056
2023,8.776923077,8.699903,8.68937415,8.355724743,8.331258,0.4799088
2024,8.725641026,8.747654,8.734940416,8.359304553,8.3358135,0.48004704
2025,8.725641026,8.703106,8.692083886,8.362873106,8.340307,0.48018528
2026,8.708547009,8.703323,8.692564794,8.366430289,8.344738,0.48032352
2027,8.74957265,8.688358,8.674790037,8.369975992,8.349108,0.48046176
2028,8.794017094,8.724819,8.709472686,8.37351011,8.353417,0.4806
2029,8.667521368,8.763371,8.741083945,8.377032541,8.357668,0.48073824
2030,8.824786325,8.652609,8.6350947,8.380543188,8.361858,0.48087648
2031,8.845299145,8.788011,8.762057895,8.384041958,8.36599,0.48101472
2032,8.732478632,8.808254,8.781321569,8.38752876,8.370065,0.48115296
2033,8.841880342,8.710251,8.691712651,8.39100351,8.374083,0.4812912
2034,8.766666667,8.804076,8.778044663,8.394466127,8.378043,0.48142944
2035,8.739316239,8.740606,8.709797075,8.397916531,8.381949,0.48156768
2036,8.794017094,8.71672,8.694979676,8.40135465,8.3858,0.48170592
2037,8.835042735,8.764613,8.741722071,8.404780414,8.389599,0.48184416
2038,8.708547009,8.800173,8.775260274,8.408193756,8.393343,0.4819824
2039,8.790598291,8.690129,8.677207154,8.411594613,8.397037,0.48212064
2040,8.903418803,8.7617,8.738306303,8.414982928,8.400677,0.48225888
2041,8.804273504,8.858138,8.812687175,8.418358643,8.404269,0.48239712
2042,8.732478632,8.774718,8.739999045,8.421721709,8.407811,0.48253536
2043,8.763247863,8.711647,8.688972106,8.425072075,8.411304,0.4826736
2044,8.729059829,8.73902,8.718610914,8.428409698,8.41475,0.48281184
2045,8.691452991,8.708908,8.688394084,8.431734536,8.418149,0.48295008
2046,8.77008547,8.67577,8.651741903,8.435046551,8.421501,0.48308832
2047,8.804273504,8.745353,8.717196723,8.438345708,8.4248085,0.48322656
2048,8.821367521,8.775625,8.736915302,8.441631975,8.42807,0.4833648
2049,8.893162393,8.790694,8.758341146,8.444905324,8.431275,0.48350304
2050,8.852136752,8.851529,8.825879679,8.448165729,8.434434,0.48364128
2051,8.814529915,8.817982,8.793826445,8.451413168,8.437542,0.48377952
2052,8.742735043,8.785233,8.753380743,8.454647621,8.440603,0.48391776
2053,8.783760684,8.722086,8.692937158,8.457869073,8.443619,0.484056
2054,8.773504274,8.7585335,8.726622593,8.461077508,8.446592,0.48419424
2055,8.766666667,8.74951,8.719288555,8.464272916,8.449523,0.48433248
2056,8.735897436,8.743599,8.71437879,8.467455288,8.452412,0.48447072
2057,8.862393162,8.716554,8.688598589,8.47062462,8.455261,0.48460896
2058,8.858974359,8.825597,8.781972926,8.473780907,8.458072,0.4847472
2059,8.746153846,8.825014,8.770174808,8.47692415,8.460843,0.48488544
2060,8.828205128,8.726137,8.692571592,8.48005435,8.463578,0.48502368
2061,8.906837607,8.797646,8.765428765,8.483171511,8.466277,0.48516192
2062,8.773504274,8.865258,8.833722461,8.486275639,8.468943,0.48530016
2063,8.783760684,8.750591,8.726468073,8.489366745,8.471573,0.4854384
2064,8.858974359,8.759785,8.735086615,8.492444837,8.47417,0.48557664
2065,8.766666667,8.824869,8.800150507,8.495509931,8.476736,0.48571488
2066,8.752991453,8.744978,8.722521096,8.49856204,8.479272,0.48585312
2067,8.858974359,8.732987,8.708727572,8.501601182,8.481776,0.48599136
2068,8.831623932,8.82481,8.778872921,8.504627377,8.484259,0.4861296
2069,8.896581197,8.802697,8.766929198,8.507640644,8.486723,0.48626784
2070,8.91025641,8.858151,8.819673867,8.510641007,8.4891615,0.48640608
2071,8.923931624,8.870969,8.808133504,8.513628491,8.491576,0.48654432
2072,8.848717949,8.882857,8.830144926,8.516603121,8.493967,0.48668256
2073,8.783760684,8.818205,8.781216784,8.519564926,8.496335,0.4868208
2074,8.841880342,8.761156,8.726492244,8.522513936,8.498682,0.48695904
2075,8.947863248,8.812288,8.766210119,8.52545018,8.501006,0.48709728
2076,8.879487179,8.902396,8.855007141,8.528373693,8.50331,0.48723552
2077,8.811111111,8.845839,8.820565807,8.531284507,8.505594,0.48737376
2078,8.876068376,8.78579,8.767887141,8.534182659,8.507858,0.487512
2079,8.882905983,8.842189,8.803917186,8.537068185,8.510102,0.48765024
2080,8.930769231,8.849095,8.797072268,8.539941123,8.512327,0.48778848
2081,8.985470085,8.889701,8.847843371,8.542801512,8.514534,0.48792672
2082,8.848717949,8.937148,8.883334621,8.545649393,8.516724,0.48806496
2083,8.817948718,8.819554,8.783385953,8.548484808,8.518895,0.4882032
2084,8.718803419,8.792683,8.764782108,8.551307798,8.521049,0.48834144
2085,8.78034188,8.704739,8.68644154,8.554118409,8.523186,0.48847968
